timestamp,backend,variant,workload,node_count,run,duration_ms,ok,status
2026-01-23T17:48:00,es,p25_cpu,N001-N004,4,4,3.125871066004038,True,200
2026-01-23T17:48:00,sketch,p25_cpu,N001-N004,4,5,3.9604450576007366,True,200
2026-01-23T17:48:00,es,p25_cpu,N001-N004,4,5,3.184386994689703,True,200
2026-01-23T17:48:00,sketch,p50_cpu,N001-N004,4,1,7.223398890346289,True,200
2026-01-23T17:48:00,es,p50_cpu,N001-N004,4,1,156.73079481348395,True,200
2026-01-23T17:48:00,sketch,p50_cpu,N001-N004,4,2,4.582227673381567,True,200
2026-01-23T17:48:00,es,p50_cpu,N001-N004,4,2,2.4254806339740753,True,200
2026-01-23T17:48:00,sketch,p50_cpu,N001-N004,4,3,3.9151478558778763,True,200
2026-01-23T17:48:00,es,p50_cpu,N001-N004,4,3,2.592309843748808,True,200
2026-01-23T17:48:00,sketch,p50_cpu,N001-N004,4,4,3.8438630290329456,True,200
2026-01-23T17:48:00,es,p50_cpu,N001-N004,4,4,2.5473018176853657,True,200
2026-01-23T17:48:00,sketch,p50_cpu,N001-N004,4,5,4.274544771760702,True,200
2026-01-23T17:48:00,es,p50_cpu,N001-N004,4,5,2.5501111522316933,True,200
2026-01-23T17:48:00,sketch,p75_cpu,N001-N004,4,1,7.134523242712021,True,200
2026-01-23T17:48:00,es,p75_cpu,N001-N004,4,1,166.17134772241116,True,200
2026-01-23T17:48:00,sketch,p75_cpu,N001-N004,4,2,5.445582792162895,True,200
2026-01-23T17:48:00,es,p75_cpu,N001-N004,4,2,3.4892279654741287,True,200
2026-01-23T17:48:00,sketch,p75_cpu,N001-N004,4,3,5.124923307448626,True,200
2026-01-23T17:48:00,es,p75_cpu,N001-N004,4,3,3.571269102394581,True,200
2026-01-23T17:48:00,sketch,p75_cpu,N001-N004,4,4,5.241326056420803,True,200
2026-01-23T17:48:00,es,p75_cpu,N001-N004,4,4,3.333347849547863,True,200
2026-01-23T17:48:00,sketch,p75_cpu,N001-N004,4,5,5.267133004963398,True,200
2026-01-23T17:48:00,es,p75_cpu,N001-N004,4,5,3.5206880420446396,True,200
2026-01-23T17:48:00,sketch,p90_cpu,N001-N004,4,1,8.1302379257977,True,200
2026-01-23T17:48:00,es,p90_cpu,N001-N004,4,1,152.77724107727408,True,200
2026-01-23T17:48:00,sketch,p90_cpu,N001-N004,4,2,4.7471290454268456,True,200
2026-01-23T17:48:00,es,p90_cpu,N001-N004,4,2,7.7912169508636,True,200
2026-01-23T17:48:00,sketch,p90_cpu,N001-N004,4,3,5.969583056867123,True,200
2026-01-23T17:48:00,es,p90_cpu,N001-N004,4,3,2.3287488147616386,True,200
2026-01-23T17:48:00,sketch,p90_cpu,N001-N004,4,4,2.68454197794199,True,200
2026-01-23T17:48:00,es,p90_cpu,N001-N004,4,4,1.8931147642433643,True,200
2026-01-23T17:48:00,sketch,p90_cpu,N001-N004,4,5,2.8405319899320602,True,200
2026-01-23T17:48:00,es,p90_cpu,N001-N004,4,5,2.0696879364550114,True,200
2026-01-23T17:48:00,sketch,p25_p50_p75_p90_cpu,N001-N004,4,1,8.003231603652239,True,200
